,company,selling_price
8482,Reliance Industries,1.417023007832393
1098,Satya Papers,-0.48567095983089087
8684,Adani Group,-0.20409173544549047
5969,Tata Group,0.8196444269948704
9385,Infosys,-0.18604280646051513
9529,Reliance Industries,0.34692408581776385
4955,Tata Group,-1.2372620480299525
2207,Adani Group,0.6343754712096253
7244,Satya Papers,0.025377750086062436
7775,Reliance Industries,-0.6195243663386336
4095,Adani Group,-0.4857847614007835
9750,Satya Papers,1.1050929047566211
8568,Tata Group,0.5452119411987288
2858,Satya Papers,0.5212453305793353
7585,Tata Group,0.5017625018137125
2641,Infosys,1.5513771412476636
5582,Infosys,-0.37252943904361163
6224,Satya Papers,-0.4306592809447806
3954,Reliance Industries,0.4570157245319199
9858,Reliance Industries,0.9681440955477981
7794,Infosys,-1.0286523902597235
4887,Reliance Industries,-0.21351450543260245
2718,Satya Papers,0.7683540594442501
9360,Satya Papers,-1.027764738014561
3039,Adani Group,0.3314356921553733
7711,Tata Group,1.0857807783458373
6766,Infosys,-0.31340952348437645
7299,Reliance Industries,-0.13444517467118458
7225,Infosys,-0.03482328038715294
1539,Tata Group,0.29196930771659996
1908,Adani Group,-1.7844427563878245
6672,Satya Papers,-0.4372370116845762
2787,Infosys,-0.8905997058229418
6207,Reliance Industries,-1.4389184298797402
7533,Tata Group,1.0716921439931264
1255,Reliance Industries,0.09017636398294114
8544,Infosys,-0.2643724270176307
8751,Adani Group,0.8729718426465694
3579,Infosys,-1.0630887453092415
5785,Tata Group,-0.32869307432096023
3779,Satya Papers,0.10190930583887405
8744,Adani Group,-1.0560330479758968
5415,Adani Group,-0.6406573178677
4101,Infosys,-0.12199528292492795
5772,Satya Papers,-1.3152616440343794
4340,Satya Papers,0.6428195476956604
9194,Tata Group,1.2052724267331267
3504,Tata Group,1.0755500172124874
2527,Satya Papers,0.8973481389175764
3651,Reliance Industries,0.271496405292911
1760,Reliance Industries,0.8284299081905835
1029,Tata Group,0.1218473408840675
3505,Reliance Industries,0.40821761136194873
2044,Tata Group,1.1523888372040092
4418,Satya Papers,-0.5992221662697836
1868,Tata Group,-0.05933613854203119
5780,Tata Group,-0.392592655815687
2000,Satya Papers,-0.1770980030669523
9273,Infosys,-0.41931326442648276
5672,Infosys,-0.005155211116137347
166,Infosys,0.3475386142951842
5393,Infosys,-0.03406080986887214
1656,Reliance Industries,0.4498007050007255
4341,Reliance Industries,1.2488698081590035
4037,Infosys,-0.9966400086489193
8306,Adani Group,-0.03187581972693313
9098,Reliance Industries,-1.328178122217196
2942,Infosys,-0.4193018842694935
2662,Infosys,-0.7055014523925358
8826,Infosys,-1.1497941614104568
5261,Satya Papers,-0.5016828407147876
4134,Reliance Industries,-0.1104102831098555
8070,Infosys,-0.9681213352338196
3305,Reliance Industries,-0.13269263049483768
2066,Reliance Industries,0.1257279744174071
7616,Infosys,-1.1468467007502368
284,Adani Group,0.6247819988676744
7586,Tata Group,1.4264343976625158
2676,Reliance Industries,-0.3177453632972867
116,Infosys,0.4137028470307748
4546,Satya Papers,0.17828153939383592
239,Adani Group,-0.3420647587833474
7673,Infosys,-0.5075550017212488
8783,Satya Papers,0.3441245671984045
9676,Adani Group,-0.05477269558933565
2535,Infosys,0.4198708921189568
2879,Reliance Industries,0.37907302931243936
5232,Tata Group,0.9290077356617135
7539,Infosys,0.47133196202441613
9368,Adani Group,-0.5946359630031096
8255,Satya Papers,0.23694624867350045
5104,Adani Group,-0.7192828225065365
2161,Adani Group,-0.2689131096563477
79,Tata Group,0.5680632964331743
658,Tata Group,0.45476245344804533
1438,Satya Papers,0.8476509933454532
7681,Adani Group,-0.0042447985569960935
9866,Satya Papers,0.400046658643656
9361,Adani Group,0.013235122578515971
1186,Adani Group,-0.08870832373132588
2515,Satya Papers,-0.26134530525848604
1163,Satya Papers,-1.1537658361997103
1891,Reliance Industries,-0.3455470868220627
6508,Infosys,-0.38082557348878626
4413,Infosys,-0.6396900045236124
156,Infosys,1.1650890924040298
2140,Satya Papers,0.8540352614164313
3441,Satya Papers,0.1296313682647252
1409,Adani Group,0.026458865000042676
3711,Tata Group,0.8204296578271297
8062,Infosys,1.0347293940919915
5009,Tata Group,-0.1306669625507484
5962,Infosys,-0.6694377348935528
3025,Adani Group,0.5793979327944829
8281,Satya Papers,0.45717504672976966
6919,Satya Papers,-0.6325887865623107
8573,Reliance Industries,0.5311346870030073
5598,Satya Papers,0.40748928131463574
1777,Adani Group,-0.6401793512741508
469,Infosys,0.9465786980531397
3431,Satya Papers,0.23644552176597275
5139,Adani Group,0.5659124467622031
4437,Infosys,-1.7120308174651269
1598,Satya Papers,-0.8758851628358213
7559,Tata Group,-0.3978389081877384
6515,Adani Group,0.608144209349368
9907,Infosys,0.6822859321344338
7715,Tata Group,-0.2504544950197588
3402,Satya Papers,0.4746094472373246
3839,Infosys,0.8167766274335755
6432,Adani Group,1.0911294521307922
7554,Infosys,0.7629371047173595
5800,Satya Papers,-0.9563428727499296
316,Satya Papers,1.4721371081314067
8904,Adani Group,-1.0306325375758558
4344,Tata Group,0.8568006395648228
5991,Adani Group,0.7917744225281588
6498,Tata Group,-0.13078076412064105
8104,Tata Group,-0.249862726856317
2445,Infosys,-1.2444656874041577
6323,Tata Group,-1.1047970206749003
3418,Satya Papers,-0.32737297611020544
4705,Tata Group,-0.13814372569269592
3814,Adani Group,2.0786880955022773
6858,Tata Group,0.4819041278674439
9972,Satya Papers,-0.057845337976437386
4282,Reliance Industries,-1.0298359265866073
5190,Adani Group,-0.2692203738950579
5984,Adani Group,-0.17787185374222236
3359,Reliance Industries,-0.12095968863890477
7872,Infosys,-0.33976596707151574
4053,Infosys,0.522087462196541
3583,Satya Papers,-0.2493278594778215
9124,Satya Papers,-0.4761343882738862
9131,Tata Group,-1.4039244471377483
3868,Satya Papers,0.21717891598314598
9721,Infosys,-0.47934359254485914
8026,Satya Papers,-0.4217941386501427
3495,Reliance Industries,0.25026103235094127
3843,Satya Papers,0.5132906008438386
151,Infosys,-0.45190603404373964
619,Tata Group,0.1412391283937762
9367,Tata Group,0.14966044456583277
2509,Infosys,-1.5388817288734498
8551,Satya Papers,-0.30781048624565777
5485,Infosys,-0.8866052707197096
6778,Infosys,0.0660276708517194
6020,Satya Papers,-1.1244164113243942
746,Adani Group,0.13305679551849417
6284,Reliance Industries,0.3675221699683347
5663,Adani Group,0.02789276478069015
7456,Infosys,-0.3520792969339012
174,Reliance Industries,-0.6267735263407959
8036,Adani Group,-0.37244977794468676
6296,Tata Group,0.02857557420004609
3602,Satya Papers,-0.3836933730500812
7454,Tata Group,0.229173601449832
7167,Infosys,0.49907678476424583
18,Satya Papers,0.045008520892545714
5622,Adani Group,0.22124163202831382
8150,Adani Group,-1.431282344539943
7692,Adani Group,0.012631974258084891
428,Adani Group,-0.8081277081217335
2951,Tata Group,-1.581602838211153
8918,Adani Group,-0.8977123039412329
7352,Infosys,-0.990244360420952
2141,Satya Papers,-1.4977879819852116
5563,Reliance Industries,-0.30676351180264533
9623,Tata Group,-0.7384470068764598
9050,Satya Papers,-0.6336585213193016
8523,Satya Papers,0.5297918284782739
4093,Reliance Industries,-0.9264358201821394
9843,Infosys,0.45720918720073744
5689,Reliance Industries,0.34778897774894807
7427,Satya Papers,-0.012586453630127828
1251,Reliance Industries,-0.5701572453191992
1223,Reliance Industries,0.2066750310820538
9759,Reliance Industries,1.8100822500846399
7798,Tata Group,-0.3749420323253359
492,Reliance Industries,-1.101451254520056
1544,Reliance Industries,1.2853090708386323
1418,Satya Papers,0.816287280683037
855,Tata Group,-0.04453055429899656
4836,Tata Group,-0.9696917968983382
424,Reliance Industries,1.3302265504752637
3607,Tata Group,0.4048149444221583
6474,Reliance Industries,-0.5045164998051148
5508,Satya Papers,-1.2429179860536177
4529,Tata Group,-0.05808432127321196
3806,Infosys,0.9587440858746646
1378,Reliance Industries,0.8566185570529945
6739,Infosys,0.06087245973558205
8327,Reliance Industries,-1.7609199718910122
1900,Tata Group,0.3886778818113796
8650,Tata Group,-0.5088750999320035
6360,Infosys,-0.020882588075302497
304,Satya Papers,1.3646287650538138
2699,Tata Group,-0.21534671070787423
1723,Infosys,-0.6785418604849653
2751,Adani Group,-0.6177718221622868
2648,Satya Papers,0.8809948533240016
1341,Tata Group,1.758769122220041
3034,Satya Papers,0.7201135739667529
5522,Adani Group,-0.4154098705791646
909,Reliance Industries,1.2134775199223873
5077,Infosys,-0.0512789873936311
882,Satya Papers,0.6040132123622646
1195,Infosys,-0.286575113303688
1408,Infosys,0.1229739764260048
8434,Adani Group,0.1970246579551565
2526,Satya Papers,-0.3124649704542674
5747,Infosys,0.054704414647400064
7940,Infosys,0.3609671995425177
6799,Infosys,0.6328846706440315
6831,Reliance Industries,-1.5100444110626505
4042,Tata Group,-0.004199277929039031
7475,Tata Group,1.252875623419225
4431,Satya Papers,0.782488214424918
4924,Tata Group,-0.40761446304151766
3693,Infosys,-0.5015804193018842
4959,Infosys,0.7170523117366404
4824,Tata Group,-0.38166770510599196
4608,Reliance Industries,-0.35361561812745207
8777,Infosys,-1.0953287300598311
9180,Reliance Industries,1.0140061282145387
8450,Tata Group,-0.42045128012540933
2201,Adani Group,-0.4504721342630922
4387,Adani Group,-0.6346030743494107
569,Tata Group,0.22027431868422626
8213,Tata Group,-0.8751340724745298
5405,Satya Papers,0.2218220200347664
8391,Satya Papers,-0.1190592024216974
8290,Adani Group,-0.2987860217531701
5301,Adani Group,-0.10458364273135148
9987,Infosys,-0.14176261561528242
7645,Reliance Industries,-0.28457220567357727
6632,Tata Group,0.25212737809718083
126,Satya Papers,0.8400262881626452
3689,Satya Papers,-0.3529669491790639
3052,Tata Group,0.920165353681054
29,Infosys,-0.3799606815576021
6901,Infosys,0.024125932817243213
460,Adani Group,0.03970536773554791
5912,Adani Group,1.7600209394888602
8916,Infosys,-0.28774726947358237
5423,Tata Group,0.5546347111858408
2899,Adani Group,-0.1127318351356657
6621,Adani Group,0.21705373425626406
7829,Reliance Industries,-1.4185024282409975
6328,Satya Papers,-0.4543072471684747
2507,Satya Papers,-0.7258833135603106
3499,Reliance Industries,0.07061387411839347
7823,Tata Group,0.38765366768234566
400,Infosys,-0.2052411313014063
5815,Adani Group,-0.7328138291667734
2337,Tata Group,-0.1105127045227589
1950,Tata Group,-0.19001448124976883
7511,Tata Group,0.754174383835625
6247,Reliance Industries,0.33865071168656774
4830,Satya Papers,0.2899550199294999
3698,Satya Papers,-0.18438130354008234
9286,Infosys,-0.24775739781330283
5243,Infosys,0.396405008407091
5939,Infosys,-0.43015855403725295
5919,Tata Group,-0.9715922831155456
6412,Infosys,-0.07009038689688724
93,Adani Group,-0.200131440813226
7657,Adani Group,1.146425634941634
6775,Satya Papers,0.010754248354856055
9696,Adani Group,-0.2141973148519584
8122,Reliance Industries,-0.7989894420593532
5638,Satya Papers,0.276549194996145
7675,Adani Group,0.9793307898682463
6049,Tata Group,-0.4386481511512451
9405,Adani Group,0.8215904338400348
5479,Satya Papers,-0.8333802764809141
789,Adani Group,-0.38792679145008807
45,Adani Group,-0.3638349991038126
3401,Reliance Industries,0.6589793706204177
7080,Satya Papers,0.5095920498223273
4040,Infosys,-1.5594456725530528
656,Tata Group,-0.45458037093621706
8629,Reliance Industries,0.6789287858226004
2214,Satya Papers,0.79842043420989
8680,Tata Group,-1.8365411150846827
6639,Satya Papers,0.4216461966092822
2256,Satya Papers,0.7606269328485387
9568,Adani Group,-0.34321415463926325
5902,Adani Group,1.1101456944598551
4255,Tata Group,-0.3124080696693211
6541,Reliance Industries,-0.4258227142243427
902,Adani Group,-1.0031153179758114
7648,Satya Papers,-1.181499278782551
9478,Adani Group,-0.4769765198910919
289,Reliance Industries,-0.0014111394666689427
2341,Infosys,0.023909709834447165
4743,Adani Group,-0.37695632011243596
2544,Tata Group,0.5408988616997972
6420,Tata Group,1.4417520889700672
8858,Infosys,0.5702824270460811
123,Satya Papers,1.2229116700664886
3517,Tata Group,0.5666293966525269
1974,Tata Group,-0.150912261834652
5150,Infosys,-0.12048172204535562
9775,Reliance Industries,0.44437237011684577
6974,Satya Papers,-0.9404334132789361
2542,Satya Papers,0.9085348332380245
5665,Tata Group,0.46578982557064375
672,Infosys,-1.2767170523117366
9567,Satya Papers,-0.1485679494948633
6321,Satya Papers,-0.6962835252312306
2268,Satya Papers,0.254448930122991
4835,Tata Group,-0.27466008893592686
1095,Infosys,-0.3416323128177553
3645,Infosys,-1.3218507549311642
9719,Adani Group,-0.9632620081994031
685,Adani Group,-0.1001681418195164
4018,Reliance Industries,0.38136044086728177
8379,Infosys,-1.8929980739084296
4190,Tata Group,-0.43175177601575015
8390,Tata Group,0.02912182173553084
1212,Adani Group,-1.6364779552133921
9945,Satya Papers,0.06998796548398385
2279,Infosys,-0.7667494573087635
785,Adani Group,-0.9630116447456393
7329,Tata Group,-0.7121019434463098
6989,Tata Group,-0.4750191328889382
8690,Satya Papers,-0.8135219025346455
8633,Satya Papers,0.7680467952055399
835,Satya Papers,0.5690078494632833
293,Reliance Industries,0.47683995800722073
5846,Adani Group,-0.46169296905450813
9537,Satya Papers,0.9393522983649559
9958,Adani Group,0.6713154607967817
7389,Adani Group,-1.7952083848996696
263,Infosys,0.18487065029062075
305,Tata Group,0.7129668353774941
3481,Satya Papers,-0.8261538767927303
1992,Reliance Industries,-0.20015420112720456
8562,Satya Papers,-0.3919439868672988
2189,Satya Papers,-0.1700764462045754
6036,Infosys,-0.6540062420161086
1489,Tata Group,0.030089135079618422
1859,Satya Papers,-1.0444139076898566
663,Tata Group,-0.6365832216655429
2570,Adani Group,0.8391500160744717
9835,Adani Group,-1.1238587836319203
9150,Infosys,0.25245740264986954
99,Infosys,1.2832606425805644
643,Reliance Industries,0.2897615572606824
4023,Satya Papers,-0.7329959116786016
8424,Infosys,0.6405548964547966
345,Adani Group,-0.696044541934456
9580,Satya Papers,-0.4066471496974301
5820,Infosys,-0.030783324655963628
7706,Infosys,-0.10712141773995772
4356,Infosys,1.679472188318838
673,Adani Group,0.25798815894665267
4582,Infosys,0.4900978408997152
4148,Infosys,-0.31526448907362675
5242,Tata Group,-0.5338431643664524
5847,Satya Papers,-0.8344272509239264
2894,Tata Group,-0.4655394621168799
5410,Adani Group,-0.7768436565582422
1316,Adani Group,-0.5367451043987151
9926,Adani Group,-0.5825957569084665
6918,Satya Papers,-0.15388248280885033
8879,Adani Group,0.6958169387946707
1784,Satya Papers,-0.63786917940533
5140,Adani Group,0.4633544719749409
285,Tata Group,-0.33420107030376484
4889,Reliance Industries,0.2609242394498832
2267,Tata Group,-0.42763215918563596
5204,Infosys,-0.016774351402177593
9929,Adani Group,0.07304922771409632
7552,Tata Group,-1.2028370731374238
8880,Tata Group,0.07163808824742737
8001,Infosys,0.014669022359163444
7376,Satya Papers,1.1234946186082637
2538,Satya Papers,-0.3225364093897675
5835,Infosys,-0.8419381545368418
3429,Satya Papers,-0.22429151410143702
6158,Tata Group,-1.1321776783910733
7060,Satya Papers,0.044428132886093166
5910,Reliance Industries,-0.7592954544807946
4336,Reliance Industries,-1.3384771642924813
7727,Reliance Industries,-0.13067834270773765
8564,Tata Group,-0.5172167550051353
1482,Adani Group,0.4654370407039765
6910,Adani Group,0.32853375212311053
4709,Adani Group,-1.3040066687719958
7215,Infosys,0.9159546955950257
1524,Reliance Industries,0.34215580003926155
6226,Tata Group,-0.7245176947215987
2903,Tata Group,0.6500118069128764
6797,Reliance Industries,0.4000352784866667
7232,Tata Group,0.129107881043219
4884,Adani Group,-1.1252244024706322
5337,Satya Papers,-1.0052206470188256
8735,Infosys,1.091504997311438
2031,Adani Group,1.4216433515700349
3905,Satya Papers,-0.1917556452691265
4358,Adani Group,-0.5587543280159549
8977,Tata Group,0.21307067931002108
9173,Adani Group,-2.1094828003152304
4302,Reliance Industries,0.2899550199294999
4334,Infosys,0.10632480675070913
7517,Adani Group,-0.1406359800733451
1654,Tata Group,-1.1389147313287187
1696,Reliance Industries,0.589127967020305
1739,Adani Group,0.5848831684633089
8215,Adani Group,-0.18921787026052025
2561,Infosys,-0.17443504633146414
3507,Reliance Industries,-0.029736350212951186
9731,Satya Papers,0.37168730742640593
409,Infosys,0.48511333213841684
59,Tata Group,-1.1404396723652803
402,Tata Group,-0.38643599088449426
3537,Infosys,0.8674979871347325
5249,Satya Papers,-0.7239145464011676
3451,Adani Group,0.054249208367829434
7111,Adani Group,0.8706730509347377
6249,Infosys,-0.9076244206788833
9968,Reliance Industries,0.08207369220658399
7298,Adani Group,-0.5579690971836957
2297,Adani Group,0.29166204347788977
4623,Satya Papers,-0.7560634898958432
9934,Infosys,-0.05385090287320514
172,Tata Group,-0.8891999465132622
8649,Infosys,-0.2687196469875302
1271,Satya Papers,0.3537294196973447
9464,Adani Group,-0.8401059492615701
2051,Tata Group,0.1796243979185693
7913,Reliance Industries,-0.6758447632785094
758,Tata Group,-1.4336721775076888
1038,Reliance Industries,-0.15713720770778034
7377,Reliance Industries,-0.4767716770652851
3919,Tata Group,-1.2574049259009528
9336,Adani Group,0.021110191215087813
9935,Reliance Industries,-0.7627095015775742
