,company,area,location,waste_generated,quality_grade
3987,Adani Group,-0.9079159935379645,2,-1.15625,2
7190,Satya Papers,0.346215981110973,3,-0.21875,2
7317,Adani Group,-0.5743755436808748,3,-1.53125,2
2620,Adani Group,-0.19858332297750714,4,0.1875,2
4895,Infosys,-0.8457810364110849,2,-1.15625,0
6807,Satya Papers,-0.3293152727724618,1,0.0,2
9650,Infosys,0.10115571020255996,1,0.53125,1
9829,Infosys,-0.4023859823536722,1,-1.3125,2
1092,Tata Group,0.8268920094445135,2,0.75,0
8773,Reliance Industries,0.0827637628930036,2,-1.0625,2
9996,Infosys,-0.3770349198459053,1,0.125,1
5948,Tata Group,0.41282465515098793,2,-0.5,1
7420,Reliance Industries,-0.20405119920467255,3,0.0,1
2958,Reliance Industries,-0.3815086367590406,1,-0.09375,2
4844,Tata Group,0.8134708587051075,3,-0.125,2
2726,Infosys,-0.04349446998881571,0,0.3125,2
9252,Reliance Industries,-0.3735553622468,2,-0.09375,1
8384,Infosys,-0.027090841307319497,2,-0.625,1
8792,Infosys,0.4650180191375668,4,-0.28125,1
8433,Adani Group,0.21498695165900336,0,-0.6875,2
8814,Reliance Industries,-0.44662607182801045,2,0.34375,1
1209,Satya Papers,0.14042500310674785,0,0.03125,2
3523,Infosys,0.874611656517957,4,-0.25,1
5949,Infosys,0.9914253759164906,3,0.71875,0
1415,Tata Group,-0.5564806760283335,0,-0.4375,1
3265,Infosys,-0.06536597489747732,3,-0.59375,0
4284,Tata Group,0.7732074064868896,4,1.03125,0
602,Reliance Industries,-0.5609543929414689,1,-0.25,2
5046,Satya Papers,0.2264197837703492,3,0.6875,0
2429,Reliance Industries,0.5485274015160929,2,0.5625,2
9200,Tata Group,0.6588790853734311,3,1.65625,2
2312,Tata Group,0.9725363489499192,2,0.4375,2
1691,Reliance Industries,-0.8144650180191376,3,-1.9375,2
235,Adani Group,-0.9531502423263328,1,-0.625,1
8157,Reliance Industries,-0.5122405865539953,2,-0.15625,1
3081,Tata Group,-0.07282216975270286,1,-0.46875,2
4599,Adani Group,-0.8711320989188518,0,-1.09375,2
1826,Adani Group,0.6534112091462657,3,1.0625,0
2238,Tata Group,0.2517708462781161,1,0.25,1
4380,Adani Group,0.8840561700012427,3,1.9375,0
6309,Adani Group,-0.37604076053187524,4,-0.3125,2
8578,Adani Group,0.6509258108611905,3,-0.09375,1
3156,Tata Group,-0.8035292655648067,4,-2.21875,2
1543,Tata Group,0.2115073940598981,3,0.5,1
7640,Satya Papers,-0.6603703243444762,3,-0.375,2
5804,Adani Group,0.43618739903069464,0,-0.5625,1
8019,Tata Group,0.6951659003355287,2,-0.1875,1
5231,Reliance Industries,0.5798434199080402,0,-0.625,2
2747,Tata Group,-0.8089971417919721,4,-0.71875,1
8715,Adani Group,0.995899092829626,3,0.21875,2
695,Satya Papers,-0.399900584068597,2,0.8125,0
5079,Reliance Industries,0.2358642972536349,1,0.90625,0
5516,Reliance Industries,-0.32335031688828136,1,-1.40625,1
5882,Reliance Industries,-0.8925065241704984,2,-0.59375,1
4970,Satya Papers,0.3959239468124767,1,1.125,0
9985,Tata Group,-0.9725363489499192,0,-0.6875,1
980,Satya Papers,0.46700633776562694,1,-0.625,1
3109,Adani Group,0.45905306325338635,0,0.1875,2
6684,Tata Group,-0.2835839443270784,2,-0.65625,1
5199,Satya Papers,-0.7314527152976265,0,0.34375,2
8063,Infosys,-0.09469367466136448,1,1.03125,0
4099,Adani Group,0.3646079284205294,0,0.65625,0
1853,Satya Papers,0.9720392692929042,0,0.65625,0
7192,Reliance Industries,-0.6638498819435814,0,-0.21875,1
3812,Tata Group,-0.8775941344600472,1,-0.65625,2
2316,Adani Group,-0.33975394556977756,4,-0.1875,1
6881,Infosys,-0.10314402883062011,1,-0.3125,1
513,Infosys,0.01317261091089847,3,-0.3125,2
3353,Tata Group,0.5549894370572884,0,-0.5,1
4140,Tata Group,0.8308686467006338,4,1.75,0
555,Reliance Industries,0.6757797937119423,4,-0.40625,2
6615,Tata Group,-0.3303094320864919,2,-0.125,2
4701,Satya Papers,-0.12103889648316142,0,-1.0,2
8488,Tata Group,0.5301354542065366,1,2.28125,0
5064,Adani Group,0.23487013793960482,4,0.65625,0
8984,Satya Papers,-0.15881695041630423,0,0.125,0
9375,Infosys,-0.0325587175344849,0,0.03125,2
8660,Reliance Industries,-0.7225052814713557,2,-0.4375,2
160,Tata Group,0.6419783770349199,4,-0.28125,1
7826,Satya Papers,0.7324468746116565,1,0.25,2
5722,Tata Group,-0.6852243071952281,4,-0.71875,2
7257,Adani Group,0.45109978874114576,4,-0.1875,1
310,Infosys,0.24829128867901082,4,-0.25,2
1964,Reliance Industries,-0.03454703616254505,0,-0.875,2
9018,Reliance Industries,0.1737293401267553,3,0.03125,1
6007,Adani Group,-0.36659624704858956,0,0.90625,0
1787,Satya Papers,0.9849633403752951,0,1.40625,0
9345,Adani Group,0.9044364359388593,4,-0.34375,1
6334,Satya Papers,-0.10115571020255996,4,-0.6875,2
423,Reliance Industries,0.9268050205045358,0,0.25,2
9791,Infosys,-0.7046104138188145,2,-0.03125,1
1622,Satya Papers,0.8706350192618367,1,0.25,0
5947,Adani Group,0.19510376537840188,4,0.125,2
8857,Adani Group,-0.8015409469367466,4,0.1875,1
9234,Adani Group,0.4098421772088977,0,0.25,2
4368,Adani Group,0.03852367341866534,0,0.71875,0
4716,Infosys,0.28805766124021376,4,-0.03125,2
4394,Adani Group,-0.06685721386852243,0,0.03125,1
6929,Satya Papers,0.32484155585932645,2,-0.09375,0
6307,Infosys,0.03902075307568038,3,0.625,1
4552,Infosys,0.9387349322728967,3,-0.53125,1
8827,Adani Group,0.7314527152976265,4,0.8125,0
7758,Adani Group,0.009693053311793215,1,0.15625,2
7313,Satya Papers,-0.6892009444513483,0,-1.25,2
9303,Reliance Industries,-0.7210140425003106,3,0.8125,0
750,Reliance Industries,-0.7563066981483783,3,0.34375,2
8202,Infosys,-0.9466882067851373,3,-0.875,1
1605,Tata Group,0.4635267801665217,3,0.65625,0
6168,Reliance Industries,-0.603703243444762,1,0.0625,1
9126,Reliance Industries,0.0325587175344849,3,0.5,2
7809,Infosys,-0.5266558966074314,4,-0.78125,1
1143,Tata Group,-0.8219212128743631,3,0.03125,1
1997,Reliance Industries,0.9218342239343855,2,0.34375,2
6202,Infosys,0.1125885423139058,0,0.15625,2
8039,Satya Papers,-0.11060022368584566,0,-0.0625,2
7322,Tata Group,0.07381632906673294,1,-0.90625,2
2961,Adani Group,0.5823288181931154,3,-0.65625,1
1722,Tata Group,0.38747359264322107,0,-0.65625,2
4856,Infosys,0.12451845408226668,0,0.40625,2
297,Reliance Industries,0.28855474089722877,2,1.375,0
7726,Infosys,0.7607804150615136,4,1.0625,0
1749,Infosys,0.8731204175469119,2,0.0625,1
4867,Tata Group,-0.7811606809991302,4,-1.0,2
3465,Satya Papers,0.3611283708214241,4,1.09375,0
8308,Infosys,0.5500186404871381,2,0.25,1
4468,Reliance Industries,0.833851124642724,4,0.6875,0
6083,Satya Papers,-0.033552876848514976,3,-0.03125,2
2659,Adani Group,0.38051447744501055,0,-0.625,1
7589,Reliance Industries,-0.6837330682241829,0,-1.1875,2
3458,Infosys,-0.7975643096806263,3,-1.4375,2
2250,Tata Group,0.21250155337392818,2,0.5,2
6501,Infosys,-0.12302721511122157,1,0.53125,2
3763,Infosys,0.12004473716913135,4,-0.53125,2
5740,Tata Group,-0.21250155337392818,4,0.15625,1
3896,Infosys,-0.08723747980613894,4,-0.75,1
866,Tata Group,0.43469616005964956,3,-0.40625,2
8686,Adani Group,0.21101031440288306,4,0.5625,1
5532,Satya Papers,-0.16378774698645457,2,-0.15625,2
4126,Tata Group,0.37206412327575494,2,-0.25,2
689,Infosys,0.07083385112464273,0,-0.53125,1
3899,Satya Papers,-0.37106996396172487,4,-0.40625,2
2270,Reliance Industries,0.8497576736672051,2,-0.28125,2
417,Satya Papers,-0.1816826146389959,0,0.4375,1
1353,Adani Group,0.44264943457189015,2,-0.1875,2
589,Reliance Industries,-0.1478811979619734,3,-0.375,1
2402,Adani Group,-0.19709208400646203,3,0.1875,2
7941,Satya Papers,-0.4501056294271157,4,-0.5625,2
2550,Adani Group,-0.2870635019261837,2,-0.28125,2
2344,Adani Group,0.015658009195973654,1,-0.65625,2
4390,Adani Group,0.6459550142910402,2,0.40625,2
5975,Infosys,-0.4878836833602585,3,0.46875,1
3425,Satya Papers,0.3228532372312663,2,0.84375,0
2950,Tata Group,-0.28010438672797316,4,-0.65625,1
1437,Infosys,-0.088231639120169,1,-0.21875,2
2314,Reliance Industries,0.6723002361128371,4,-0.5625,2
4351,Adani Group,0.14042500310674785,0,-1.15625,2
5867,Infosys,-0.251273766621101,3,-1.125,2
2187,Adani Group,0.41183049583695786,3,0.25,1
2471,Tata Group,-0.684230147881198,1,0.09375,1
1978,Adani Group,0.9620976761526034,0,0.96875,0
8470,Satya Papers,-0.9123897104510997,2,-1.59375,2
5205,Satya Papers,0.5420653659748975,4,1.03125,0
5029,Satya Papers,0.5465390828880328,2,-0.03125,1
1693,Tata Group,0.861190505778551,3,0.3125,2
5999,Adani Group,-0.06437181558344725,1,-0.25,2
2448,Reliance Industries,0.7364235118677768,3,0.84375,2
1965,Tata Group,0.5132347458680253,0,0.6875,0
4894,Satya Papers,-0.28457810364110847,4,-0.21875,2
995,Adani Group,-0.7906051944824158,1,-1.15625,2
7048,Reliance Industries,-0.5162172238101156,4,0.3125,1
5285,Infosys,0.6151360755561078,2,-0.1875,1
155,Satya Papers,-0.7478563439791227,2,0.25,1
149,Satya Papers,-0.16726730458555983,3,0.6875,0
1420,Reliance Industries,-0.9760159065490245,0,-1.3125,2
373,Adani Group,0.8686467006337766,3,0.75,0
56,Adani Group,0.7980613893376414,1,0.75,0
9998,Reliance Industries,-0.7324468746116565,2,-0.59375,1
1006,Infosys,-0.5733813843668448,2,-0.15625,1
8367,Infosys,0.1980862433204921,2,0.4375,1
3531,Adani Group,0.833851124642724,1,0.9375,0
7149,Adani Group,0.10364110848763515,1,0.59375,1
1669,Adani Group,-0.6355163414937244,4,-0.46875,1
7100,Satya Papers,-0.4058655399527774,1,-0.78125,2
1731,Adani Group,0.13197464893749222,4,0.625,1
4224,Adani Group,-0.9531502423263328,4,0.46875,2
7930,Infosys,-0.11060022368584566,1,0.375,1
2070,Adani Group,-0.9814837827761899,2,-1.125,2
9847,Infosys,0.6976512986206039,0,0.46875,1
4923,Reliance Industries,-0.454082266683236,1,-1.09375,2
3256,Satya Papers,0.9949049335155958,2,-0.0625,1
7522,Adani Group,0.860693426121536,4,0.71875,0
6997,Tata Group,-0.5370945694047471,0,-1.1875,2
5738,Tata Group,0.09021995774822915,1,1.28125,0
8549,Reliance Industries,-0.13396296756555237,4,1.25,0
216,Tata Group,-0.13495712687958245,1,-0.78125,2
7437,Tata Group,0.5062756306698148,0,2.03125,0
5634,Tata Group,0.2428234124518454,2,0.40625,2
8978,Adani Group,0.8939977631415434,1,1.5625,0
7746,Satya Papers,0.6394929787498447,0,0.5,1
1395,Satya Papers,-0.39095315024232635,0,0.09375,0
7477,Adani Group,0.43121660246054433,1,0.625,0
7615,Tata Group,-0.5823288181931154,0,-0.96875,2
5202,Tata Group,-0.778675282714055,1,-0.15625,2
380,Reliance Industries,-0.12402137442525164,0,-0.25,1
3222,Satya Papers,0.386479433329191,0,-0.4375,2
5894,Reliance Industries,0.5147259848390705,0,0.03125,1
5786,Satya Papers,-0.7438797067230024,3,-1.0625,2
7152,Infosys,0.4694917360507021,4,-0.40625,1
7948,Tata Group,0.11805641854107121,3,0.875,0
4276,Infosys,-0.4168012924071082,3,-0.21875,0
9694,Tata Group,-0.44016403628681494,0,0.0,1
2426,Tata Group,-0.3223561575742513,3,-0.71875,0
8596,Adani Group,-0.6931775817074686,1,0.1875,1
9172,Tata Group,0.6668323598856717,3,-0.125,1
3582,Tata Group,0.03902075307568038,3,0.59375,2
1457,Adani Group,-0.8035292655648067,3,-0.71875,1
3758,Reliance Industries,-0.6767739530259724,0,-0.8125,0
7572,Reliance Industries,0.7359264322107618,1,-0.09375,2
6676,Satya Papers,0.17671181806884553,2,0.46875,2
2346,Infosys,-0.5917733316764011,2,-0.625,1
9236,Infosys,0.7404001491238971,4,0.5625,1
4397,Adani Group,-0.5510127998011681,1,-1.5,2
2802,Adani Group,0.4416552752578601,1,-0.71875,2
1498,Adani Group,-0.3337889896855971,0,-0.21875,1
4785,Reliance Industries,-0.7140549273021002,0,-0.625,2
3731,Reliance Industries,0.8393190008698894,3,0.59375,2
5807,Adani Group,0.318876599975146,2,0.375,1
9540,Infosys,-0.900459798682739,1,-0.96875,2
7963,Reliance Industries,0.0529389834721014,0,-0.0625,2
146,Infosys,0.4416552752578601,1,-0.3125,1
6339,Satya Papers,-0.6260718280104387,3,-0.78125,2
3797,Infosys,0.7095812103889648,2,0.9375,0
5799,Tata Group,0.02361128370821424,0,-0.75,1
7618,Adani Group,0.21995774822915373,3,-0.53125,2
5118,Infosys,-0.1304834099664471,3,0.90625,0
6783,Satya Papers,0.03902075307568038,2,-1.34375,2
3066,Reliance Industries,0.6827389089101529,0,0.03125,1
2289,Satya Papers,-0.04597986827389089,2,0.40625,2
2709,Infosys,0.4247545669193488,1,0.15625,0
2624,Satya Papers,0.6459550142910402,3,0.1875,2
20,Tata Group,0.020628805766124022,0,-0.15625,2
7864,Adani Group,-0.28557226295513854,0,-0.0625,1
3566,Infosys,-0.23735553622468,2,0.15625,2
9253,Adani Group,0.27215111221573257,1,0.34375,1
4479,Adani Group,-0.5321237728345968,1,-0.78125,1
4802,Tata Group,-0.2796073070709581,1,-0.09375,2
6569,Satya Papers,0.7985584689946564,4,0.46875,1
1790,Tata Group,-0.3904560705853113,0,-0.09375,0
8482,Reliance Industries,0.956132720268423,2,1.25,0
1098,Satya Papers,-0.9785013048340997,4,-0.5625,0
8684,Adani Group,0.4486143904560706,3,-0.28125,1
5969,Tata Group,-0.6215981110973033,4,0.6875,0
9385,Infosys,-0.8373306822418293,0,-0.0625,2
9529,Reliance Industries,0.8562197092084006,2,0.25,1
4955,Tata Group,-0.5291412948925065,1,-1.15625,2
2207,Adani Group,0.6683235988567168,1,0.78125,0
7244,Satya Papers,-0.7279731576985212,0,0.15625,2
7775,Reliance Industries,-0.5132347458680253,2,-0.5,2
4095,Adani Group,-0.3919473095563564,3,-0.5625,1
9750,Satya Papers,0.5022989934136946,3,0.96875,0
8568,Tata Group,0.9705480303218591,3,0.4375,1
2858,Satya Papers,0.7100782900459799,2,0.40625,1
7585,Tata Group,-0.04399154964583075,1,0.65625,0
2641,Infosys,0.45358518702622097,1,1.75,0
5582,Infosys,-0.9402261712439418,3,-0.4375,2
6224,Satya Papers,-0.617621473841183,3,-0.5,1
3954,Reliance Industries,-0.2209519075431838,0,0.59375,2
9858,Reliance Industries,0.3382627065987324,3,0.84375,1
7794,Infosys,0.16378774698645457,1,-0.9375,2
4887,Reliance Industries,0.1722381011557102,2,-0.09375,1
2718,Satya Papers,0.807008823163912,0,0.9375,0
9360,Satya Papers,-0.7056045731328445,4,-1.0625,2
3039,Adani Group,0.45756182428234127,2,0.21875,1
7711,Tata Group,-0.5778551012799801,2,0.9375,0
6766,Infosys,-0.5952528892755063,1,-0.1875,1
7299,Reliance Industries,-0.22691686342736422,0,-0.21875,1
7225,Infosys,0.055921461414191624,3,-0.125,2
1539,Tata Group,-0.33130359140052196,2,0.1875,2
1908,Adani Group,-0.9601093575245433,3,-1.78125,2
6672,Satya Papers,0.5708959860817696,0,-0.3125,2
2787,Infosys,-0.6121535976140177,4,-0.9375,2
6207,Reliance Industries,-0.9446998881570772,0,-1.375,2
7533,Tata Group,0.5868025351062508,2,0.9375,0
1255,Reliance Industries,0.1722381011557102,1,0.21875,2
8544,Infosys,-0.1344600472225674,3,-0.34375,1
8751,Adani Group,-0.7667453709456941,4,0.75,0
3579,Infosys,0.7597862557474835,3,-1.09375,2
5785,Tata Group,-0.8661613023487014,3,-0.40625,2
3779,Satya Papers,0.2875605815831987,3,0.0,1
8744,Adani Group,-0.2592270411333416,1,-1.09375,2
5415,Adani Group,-0.710575369702995,3,-0.6875,1
4101,Infosys,-0.725487759413446,1,0.0,2
5772,Satya Papers,-0.2139927923449733,0,-1.25,2
4340,Satya Papers,0.6285572262955138,2,0.53125,2
9194,Tata Group,0.9645830744376787,3,1.0625,0
3504,Tata Group,0.8214241332173481,4,0.9375,0
2527,Satya Papers,0.3656020877345595,3,0.78125,0
3651,Reliance Industries,-0.22840810239840934,2,0.15625,2
1760,Reliance Industries,0.4878836833602585,4,0.6875,0
1029,Tata Group,-0.19361252640735677,3,0.03125,1
3505,Reliance Industries,-0.5997266061886417,4,0.3125,1
2044,Tata Group,0.3332919100285821,3,1.0,0
4418,Satya Papers,0.7627687336895738,4,-0.65625,2
1868,Tata Group,-0.9044364359388593,3,-0.15625,1
5780,Tata Group,-0.2075307568037778,2,-0.28125,2
2000,Satya Papers,0.889026966571393,1,-0.25,1
9273,Infosys,0.22045482788616877,2,-0.5,2
5672,Infosys,0.35168385733813845,4,-0.09375,2
166,Infosys,0.1439045607058531,3,0.25,1
5393,Infosys,0.08375792220703368,2,0.09375,0
1656,Reliance Industries,0.46601217845159687,4,0.34375,1
4341,Reliance Industries,0.9794954641481297,4,1.09375,0
4037,Infosys,-0.4381757176587548,0,-0.90625,0
8306,Adani Group,0.39095315024232635,0,0.09375,1
9098,Reliance Industries,-0.468000497079657,3,-1.25,2
2942,Infosys,0.6519199701752206,2,-0.5,2
2662,Infosys,-0.048465266558966075,1,-0.59375,1
8826,Infosys,-0.017646327824033803,3,-1.0625,2
5261,Satya Papers,-0.644463775319995,3,-0.5625,2
4134,Reliance Industries,-0.2806014663849882,4,-0.1875,1
8070,Infosys,-0.8512489126382503,0,-0.875,1
3305,Reliance Industries,-0.3536721759661986,2,0.0,1
2066,Reliance Industries,0.1762147384118305,4,0.03125,2
7616,Infosys,-0.9332670560457313,3,-1.1875,2
284,Adani Group,-0.2751335901578228,0,0.78125,0
7586,Tata Group,-0.07033677146762769,2,1.28125,0
2676,Reliance Industries,0.8363365229277991,1,-0.1875,2
116,Infosys,-0.1816826146389959,2,0.3125,1
4546,Satya Papers,0.5828258978501305,0,0.3125,2
239,Adani Group,-0.15136075556107867,3,-0.40625,2
7673,Infosys,0.026096681993289423,3,-0.5625,1
8783,Satya Papers,0.8840561700012427,4,0.25,2
9676,Adani Group,-0.5196967814092208,3,-0.15625,2
2535,Infosys,0.5733813843668448,0,0.5625,1
2879,Reliance Industries,-0.9128867901081148,3,0.28125,2
5232,Tata Group,0.6892009444513483,1,0.8125,0
7539,Infosys,0.7906051944824158,1,0.625,2
9368,Adani Group,-0.3894619112712812,3,-0.65625,1
8255,Satya Papers,0.11457686094196595,4,0.125,1
5104,Adani Group,-0.4878836833602585,1,-0.78125,2
2161,Adani Group,-0.4123275754939729,1,-0.15625,0
79,Tata Group,0.1071206660867404,4,0.4375,2
658,Tata Group,0.2592270411333416,1,0.59375,1
1438,Satya Papers,0.7269789983844911,4,0.71875,0
7681,Adani Group,-0.5455449235740027,2,-0.09375,2
9866,Satya Papers,0.725487759413446,4,0.28125,1
9361,Adani Group,0.22393438548527403,4,-0.0625,1
1186,Adani Group,0.6658382005716416,2,-0.1875,1
2515,Satya Papers,-0.5246675779793712,4,-0.34375,1
1163,Satya Papers,-0.6066857213868523,1,-1.1875,2
1891,Reliance Industries,-0.1344600472225674,0,-0.21875,1
6508,Infosys,-0.049956505530011186,0,-0.4375,2
4413,Infosys,-0.630545544923574,0,-0.53125,1
156,Infosys,0.44364359388592023,1,1.34375,0
2140,Satya Papers,-0.6986454579346341,2,0.71875,0
3441,Satya Papers,-0.11308562197092084,3,0.03125,2
1409,Adani Group,0.6916863427364235,3,-0.0625,0
3711,Tata Group,0.7821548403131602,4,0.6875,0
8062,Infosys,0.9108984714800547,4,0.90625,0
5009,Tata Group,-0.029576239592394683,4,-0.21875,1
5962,Infosys,-0.018640487138063874,0,-0.5625,2
3025,Adani Group,0.3944327078414316,2,0.46875,2
8281,Satya Papers,0.806014663849882,0,0.59375,1
6919,Satya Papers,-0.7080899714179197,4,-0.6875,1
8573,Reliance Industries,0.969056791350814,4,0.40625,2
5598,Satya Papers,0.49136324095936373,1,0.5625,1
1777,Adani Group,-0.5346091711196719,0,-0.53125,1
469,Infosys,0.5877966944202808,2,1.125,0
3431,Satya Papers,0.44712315148502546,2,0.125,1
5139,Adani Group,0.31291164409096556,2,0.4375,2
4437,Infosys,-0.6007207655026718,1,-1.65625,2
1598,Satya Papers,-0.0812725239219585,4,-0.9375,1
7559,Tata Group,0.32881819311544674,2,-0.46875,1
6515,Adani Group,0.494842798558469,1,0.75,0
9907,Infosys,0.25823288181931153,4,0.5625,0
7715,Tata Group,-0.7891139555113706,2,-0.3125,2
3402,Satya Papers,0.2627065987324469,3,0.375,1
3839,Infosys,0.9591151982105133,1,0.6875,0
6432,Adani Group,0.6916863427364235,2,1.25,0
7554,Infosys,0.09519075431837952,3,0.625,0
5800,Satya Papers,-0.8850503293152727,1,-0.875,1
316,Satya Papers,0.24381757176587548,0,1.65625,0
8904,Adani Group,-0.6325338635516341,1,-0.9375,2
4344,Tata Group,0.6479433329191003,0,1.03125,0
5991,Adani Group,0.5699018267677395,0,0.96875,1
6498,Tata Group,-0.24232633279483037,1,0.0,1
8104,Tata Group,0.30147881197961973,1,-0.125,2
2445,Infosys,-0.28159562569901825,0,-1.15625,2
6323,Tata Group,0.3362743879706723,3,-1.15625,2
3418,Satya Papers,-0.24878836833602586,1,-0.40625,2
4705,Tata Group,0.3094320864918603,4,-0.21875,0
3814,Adani Group,0.46601217845159687,2,1.90625,0
6858,Tata Group,0.7672424506027091,2,0.375,2
9972,Satya Papers,0.4476202311420405,1,0.0625,1
4282,Reliance Industries,-0.42226916863427366,0,-0.9375,2
5190,Adani Group,-0.807008823163912,4,-0.34375,1
5984,Adani Group,0.1165651795700261,0,-0.0625,1
3359,Reliance Industries,-0.5132347458680253,1,-0.21875,1
7872,Infosys,0.07630172735180812,3,-0.40625,1
4053,Infosys,0.5385858083757922,3,0.40625,2
3583,Satya Papers,0.7423884677519572,0,-0.125,2
9124,Satya Papers,-0.3218590779172362,2,-0.53125,2
9131,Tata Group,-0.8393190008698894,1,-1.34375,1
3868,Satya Papers,-0.7732074064868896,2,0.125,1
9721,Infosys,-0.5589660743134087,4,-0.53125,1
8026,Satya Papers,-0.4013918230396421,1,-0.3125,2
3495,Reliance Industries,0.34472474213992793,4,0.15625,1
3843,Satya Papers,0.7374176711818069,4,0.40625,2
151,Infosys,-0.06586305455449236,2,-0.53125,2
619,Tata Group,-0.38797067230023613,0,0.28125,2
9367,Tata Group,-0.5723872250528147,0,0.28125,2
2509,Infosys,-0.7543183795203181,0,-1.46875,2
8551,Satya Papers,-0.24232633279483037,3,-0.375,2
5485,Infosys,-0.5932645706474462,2,-0.9375,1
6778,Infosys,0.03653535479060519,0,0.1875,2
6020,Satya Papers,-0.7508388219212129,4,-1.15625,2
746,Adani Group,-0.4993165154716043,1,0.28125,2
6284,Reliance Industries,0.25027960730707094,2,0.25,2
5663,Adani Group,0.5172113831241456,4,-0.0625,2
7456,Infosys,-0.2492854479930409,1,-0.25,1
174,Reliance Industries,-0.8761028954890021,3,-0.6875,1
